2021-06-12T12:52:35.466051,36.572,-121.5173,33
2021-06-12T12:52:50.448588,36.572,-121.5173,33
2021-06-12T12:53:05.539454,36.572,-121.5173,33
2021-06-12T12:53:20.617474,36.572,-121.5173,33
2021-06-12T12:53:35.672412,36.572,-121.5173,33
2021-06-12T12:53:50.727028,36.572,-121.5173,33
2021-06-12T12:54:05.707163,36.572,-121.5173,33
2021-06-12T12:54:20.792930,36.572,-121.5173,33
2021-06-12T12:54:35.777419,36.572,-121.5173,33
2021-06-12T12:54:50.842571,36.572,-121.5173,33
2021-06-12T12:55:06.344099,36.572,-121.5173,33
2021-06-12T12:55:21.325602,36.572,-121.5173,33
2021-06-12T12:55:36.381184,36.572,-121.5173,33
2021-06-12T12:55:51.449125,36.572,-121.5173,34
2021-06-12T12:56:06.403161,36.572,-121.5173,34
2021-06-12T12:56:21.448115,36.572,-121.5173,34
2021-06-12T12:56:36.515652,36.572,-121.5173,34
2021-06-12T12:56:51.487065,36.572,-121.5173,34
2021-06-12T12:57:06.567381,36.572,-121.5173,34
2021-06-12T12:57:21.622532,36.572,-121.5173,34
2021-06-12T12:57:36.601460,36.572,-121.5173,34
2021-06-12T12:57:51.637855,36.572,-121.5173,34
2021-06-12T12:58:06.646674,36.572,-121.5173,34
2021-06-12T12:58:21.692871,36.572,-121.5173,34
2021-06-12T12:58:36.692248,36.572,-121.5173,34
2021-06-12T12:58:51.689563,36.572,-121.5173,34
2021-06-12T12:59:06.678854,36.572,-121.5173,34
2021-06-12T12:59:21.666283,36.572,-121.5173,34
2021-06-12T12:59:36.740458,36.572,-121.5173,34
2021-06-12T12:59:51.725045,36.572,-121.5173,34
2021-06-12T13:00:06.742158,36.572,-121.5173,34
2021-06-12T13:00:21.728833,36.572,-121.5173,34
2021-06-12T13:00:36.737833,36.572,-121.5173,34
2021-06-12T13:00:51.717308,36.572,-121.5173,34
2021-06-12T13:01:06.730622,36.572,-121.5173,34
2021-06-12T13:01:21.710806,36.572,-121.5173,34
2021-06-12T13:01:36.727688,36.572,-121.5173,34
2021-06-12T13:01:51.711853,36.572,-121.5173,34
2021-06-12T13:02:06.727816,36.572,-121.5173,34
2021-06-12T13:02:21.709633,36.572,-121.5173,34
2021-06-12T13:02:36.721165,36.572,-121.5173,34
2021-06-12T13:02:51.702751,36.572,-121.5173,34
2021-06-12T13:03:06.723845,36.572,-121.5173,34
2021-06-12T13:03:21.705550,36.572,-121.5173,34
2021-06-12T13:03:36.717613,36.572,-121.5173,34
2021-06-12T13:03:51.699244,36.572,-121.5173,34
2021-06-12T13:04:06.721339,36.572,-121.5173,34
2021-06-12T13:04:21.704006,36.572,-121.5173,34
2021-06-12T13:04:36.724733,36.572,-121.5173,34
2021-06-12T13:04:51.712565,36.572,-121.5173,34
2021-06-12T13:05:06.730626,36.572,-121.5173,34
2021-06-12T13:05:21.717231,36.572,-121.5173,34
2021-06-12T13:05:36.734069,36.572,-121.5173,34
2021-06-12T13:05:51.720022,36.572,-121.5173,34
2021-06-12T13:06:21.732903,36.572,-121.5173,34
2021-06-12T13:06:36.749158,36.572,-121.5173,34
2021-06-12T13:06:51.734704,36.572,-121.5173,34
2021-06-12T13:07:06.760566,36.572,-121.5173,34
2021-06-12T13:07:21.748612,36.572,-121.5173,34
2021-06-12T13:07:36.808402,36.572,-121.5173,34
2021-06-12T13:07:52.334757,36.572,-121.5172,34
2021-06-12T13:08:07.318832,36.572,-121.5172,34
2021-06-12T13:08:22.377795,36.572,-121.5172,34
2021-06-12T13:08:37.456673,36.572,-121.5172,36
2021-06-12T13:08:52.445020,36.572,-121.5172,36
2021-06-12T13:09:07.520502,36.572,-121.5172,36
2021-06-12T13:09:22.595656,36.572,-121.5172,36
2021-06-12T13:09:37.666259,36.572,-121.5172,36
2021-06-12T13:09:52.738872,36.572,-121.5172,36
2021-06-12T13:10:07.720406,36.572,-121.5172,36
2021-06-12T13:10:22.784685,36.572,-121.5172,36
2021-06-12T13:10:37.768785,36.572,-121.5172,36
2021-06-12T13:10:52.788706,36.572,-121.5172,36
2021-06-12T13:11:07.772856,36.572,-121.5172,36
2021-06-12T13:11:22.836537,36.572,-121.5172,36
2021-06-12T13:11:38.359339,36.5725,-121.5172,36
2021-06-12T13:11:53.342512,36.5725,-121.5172,36
2021-06-12T13:12:08.390726,36.5725,-121.5172,36
2021-06-12T13:12:23.473176,36.5725,-121.5172,34
2021-06-12T13:12:38.457659,36.5725,-121.5172,34
2021-06-12T13:12:53.539813,36.5725,-121.5172,34
2021-06-12T13:13:08.616746,36.5725,-121.5172,34
2021-06-12T13:13:23.698944,36.5725,-121.5172,34
2021-06-12T13:13:38.768353,36.5725,-121.5172,34
2021-06-12T13:13:53.751454,36.5725,-121.5172,34
2021-06-12T13:14:08.734877,36.5725,-121.5172,34
2021-06-12T13:14:23.721588,36.5725,-121.5172,34
2021-06-12T13:14:38.787950,36.5725,-121.5172,34
2021-06-12T13:14:53.771026,36.5725,-121.5172,34
2021-06-12T13:15:08.787594,36.5725,-121.5172,34
2021-06-12T13:15:23.770509,36.5725,-121.5172,34
2021-06-12T13:15:38.784432,36.5725,-121.5172,34
2021-06-12T13:15:53.771446,36.5725,-121.5172,34
2021-06-12T13:16:08.833150,36.5725,-121.5172,34
2021-06-12T13:16:24.358841,36.572,-121.5173,34
2021-06-12T13:16:39.342138,36.572,-121.5173,34
2021-06-12T13:16:54.401994,36.572,-121.5173,34
2021-06-12T13:17:09.482235,36.572,-121.5173,28
2021-06-12T13:17:24.469932,36.572,-121.5173,28
2021-06-12T13:17:39.545553,36.572,-121.5173,28
2021-06-12T13:17:54.619099,36.572,-121.5173,28
2021-06-12T13:18:09.690466,36.572,-121.5173,28
2021-06-12T13:18:24.760995,36.572,-121.5173,28
2021-06-12T13:18:39.748452,36.572,-121.5173,28
2021-06-12T13:18:54.789108,36.572,-121.5173,28
2021-06-12T13:19:09.772593,36.572,-121.5173,28
2021-06-12T13:19:24.795167,36.572,-121.5173,28
2021-06-12T13:19:39.778756,36.572,-121.5173,28
2021-06-12T13:19:54.842451,36.572,-121.5173,28
2021-06-12T13:20:10.369466,36.5723,-121.5174,28
2021-06-12T13:20:25.352909,36.5723,-121.5174,28
2021-06-12T13:20:40.413387,36.5723,-121.5174,28
2021-06-12T13:20:55.488019,36.5725,-121.5173,33
2021-06-12T13:21:10.471855,36.5725,-121.5173,33
2021-06-12T13:21:25.552605,36.5725,-121.5173,33
2021-06-12T13:21:40.630079,36.5725,-121.5173,33
2021-06-12T13:21:55.697371,36.5725,-121.5173,33
2021-06-12T13:22:10.766650,36.5725,-121.5173,33
2021-06-12T13:22:25.749944,36.5725,-121.5173,33
2021-06-12T13:22:40.796956,36.5725,-121.5173,33
2021-06-12T13:22:55.784535,36.5725,-121.5173,33
2021-06-12T13:23:10.799869,36.5725,-121.5173,33
2021-06-12T13:23:25.783896,36.5725,-121.5173,33
2021-06-12T13:23:40.797421,36.5725,-121.5173,33
2021-06-12T13:23:55.781821,36.5725,-121.5173,33
2021-06-12T13:24:10.801867,36.5725,-121.5173,33
2021-06-12T13:24:25.789221,36.5725,-121.5173,33
2021-06-12T13:24:40.848993,36.5725,-121.5173,33
2021-06-12T13:24:56.373978,36.5725,-121.5173,33
2021-06-12T13:25:11.358263,36.5725,-121.5173,33
2021-06-12T13:25:26.414073,36.5725,-121.5173,33
2021-06-12T13:25:41.496034,36.5725,-121.5173,30
2021-06-12T13:25:56.483916,36.5725,-121.5173,30
2021-06-12T13:26:11.569412,36.5725,-121.5173,30
2021-06-12T13:26:26.644155,36.5725,-121.5173,30
2021-06-12T13:26:41.715698,36.5725,-121.5173,30
2021-06-12T13:26:56.786748,36.5725,-121.5173,30
2021-06-12T13:27:11.774357,36.5725,-121.5173,30
2021-06-12T13:27:26.802763,36.5725,-121.5173,30
2021-06-12T13:27:41.787211,36.5725,-121.5173,30
2021-06-12T13:27:56.801308,36.5725,-121.5173,30
2021-06-12T13:28:11.785092,36.5725,-121.5173,30
2021-06-12T13:28:26.818662,36.5725,-121.5173,30
2021-06-12T13:28:41.806777,36.5725,-121.5173,30
2021-06-12T13:28:56.872461,36.5725,-121.5173,30
2021-06-12T13:29:12.388881,36.572,-121.5173,30
2021-06-12T13:29:27.373385,36.572,-121.5173,30
2021-06-12T13:29:42.431586,36.572,-121.5173,30
2021-06-12T13:29:57.511651,36.572,-121.5173,33
2021-06-12T13:30:12.495938,36.572,-121.5173,33
2021-06-12T13:30:27.570209,36.572,-121.5173,33
2021-06-12T13:30:42.645632,36.572,-121.5173,33
2021-06-12T13:30:57.704812,36.572,-121.5173,33
2021-06-12T13:31:12.777031,36.572,-121.5173,33
2021-06-12T13:31:27.761467,36.572,-121.5173,33
2021-06-12T13:31:42.798997,36.572,-121.5173,33
2021-06-12T13:31:57.779815,36.572,-121.5173,33
2021-06-12T13:32:12.799292,36.572,-121.5173,33
2021-06-12T13:32:27.780587,36.572,-121.5173,33
2021-06-12T13:32:42.832916,36.572,-121.5173,33
2021-06-12T13:32:58.362315,36.572,-121.5173,33
2021-06-12T13:33:13.344801,36.572,-121.5173,33
2021-06-12T13:33:28.390560,36.572,-121.5173,33
2021-06-12T13:33:43.472860,36.572,-121.5173,37
2021-06-12T13:33:58.455045,36.572,-121.5173,37
2021-06-12T13:34:13.533121,36.572,-121.5173,37
2021-06-12T13:34:28.598517,36.572,-121.5173,37
2021-06-12T13:34:43.663457,36.572,-121.5173,37
2021-06-12T13:34:58.645870,36.572,-121.5173,37
2021-06-12T13:35:13.730086,36.572,-121.5173,37
2021-06-12T13:35:28.713061,36.572,-121.5173,37
2021-06-12T13:35:43.788652,36.572,-121.5173,37
2021-06-12T13:35:59.332835,36.572,-121.5173,37
2021-06-12T13:36:14.316595,36.572,-121.5173,37
2021-06-12T13:36:29.333128,36.572,-121.5173,37
2021-06-12T13:36:44.316487,36.572,-121.5173,37
2021-06-12T13:36:59.370343,36.572,-121.5173,37
2021-06-12T13:37:14.452528,36.572,-121.5173,36
2021-06-12T13:37:29.435682,36.572,-121.5173,36
2021-06-12T13:37:44.507992,36.572,-121.5173,36
2021-06-12T13:37:59.580131,36.572,-121.5173,36
2021-06-12T13:38:14.658124,36.572,-121.5173,36
2021-06-12T13:38:29.728137,36.572,-121.5173,36
2021-06-12T13:38:44.709466,36.572,-121.5173,36
2021-06-12T13:39:15.322109,36.572,-121.5173,36
2021-06-12T13:39:30.303304,36.572,-121.5173,36
2021-06-12T13:39:45.364391,36.572,-121.5173,36
2021-06-12T13:40:00.449277,36.572,-121.5173,37
